Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,17,8,81,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774076410176348.980	,4.740,0.100000,1,0,NO,"""1,7168""",DT_BF16,ND,"""1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.238,6992,0.618,0.146,1.802,0.425,0.528,0.125,0.147,0.035,0.187,0.000
0,17,9,81,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410176353.740	,14.600,0.010000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,13.05,344523,1.605,0.123,7.146,0.548,3.261,0.25,11.087,0.85,0.138,0.011,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.507
0,17,10,81,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076410176368.360	,1.920,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392,2296,0.099,0.071,0.512,0.368,0.507,0.364,0.155,0.111,0.151,0.000
0,17,11,81,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076410176370.320	,2.040,0.080000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,2491,0.478,0.317,0.752,0.498,0.4,0.265,0.37,0.245,0.192,0.000
0,17,12,81,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076410176372.380	,20.980,0.210000,20,0,NO,"""1,1024;5120,1024""",DT_BF16;DT_BF16,ND;ND,"""1,5120""",DT_BF16,ND,N/A,19.21,633945,1.038,0.054,4.467,0.233,2.928,0.152,12.476,0.649,0.149,0.008,0.032,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.566
0,17,13,81,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076410176393.380	,2.900,0.020000,8,0,NO,"""10,512;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""8,256""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725,22774,0.008,0.005,0.372,0.215,0.112,0.065,0.14,0.081,0.221,0.000
0,17,14,81,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076410176396.300	,2.580,0.000000,8,0,NO,"""10,512;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""8,256""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484,19595,0.008,0.006,0.419,0.282,0.105,0.071,0.117,0.079,0.245,0.000
0,17,15,81,GemmaRmsNorm_3f68f4a3c27727c75887c7423ff14492_high_performance_0,GemmaRmsNorm,static,AI_VECTOR_CORE,1774076410176398.900	,5.840,0.170000,8,0,NO,"""1,8,256;256""",DT_BF16;DT_BF16,ND;ND,"""1,8,256;1,8,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708,62144,0.191,0.041,1.617,0.343,0.399,0.085,0.146,0.031,0.15,0.000
0,17,16,81,GemmaRmsNorm_3f68f4a3c27727c75887c7423ff14492_high_performance_0,GemmaRmsNorm,static,AI_VECTOR_CORE,1774076410176404.760	,3.320,0.000000,2,0,NO,"""1,2,256;256""",DT_BF16;DT_BF16,ND;ND,"""1,2,256;1,2,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705,8928,0.19,0.07,1.548,0.572,0.481,0.178,0.154,0.057,0.149,0.000
0,17,17,81,Slice_a32d70ed63082227463347a44bd5a08e_high_performance_521000000,Slice,static,AI_VECTOR_CORE,1774076410176408.100	,2.420,0.000000,1,0,NO,"""3,2051;2;2""",INT64;INT64;INT64,ND;ND;ND,"""3,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873,3091,0.139,0.074,0.684,0.365,0.219,0.117,0.206,0.11,0.206,0.000
0,17,18,81,Index_a7e7fa9f313f9a468c695a54d71a5d56_high_performance__kernel0,Index,static,AI_VECTOR_CORE,1774076410176410.540	,11.160,0.080000,40,0,NO,"""1048576,64;1;3;3,1""",DT_BF16;INT64;INT64;INT64,ND;ND;ND;ND,"""3,1,64""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,524945,0.008,0.001,2.698,0.339,0.73,0.092,0.011,0.001,0.33,0.000
0,17,19,81,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076410176421.720	,1.900,0.090000,3,0,NO,"""3,64;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""3,32""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135,5617,0.008,0.007,0.446,0.393,0.118,0.104,0.112,0.098,0.219,0.000
0,17,20,81,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076410176423.660	,1.600,0.100000,3,0,NO,"""3,64;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""3,32""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,4619,0.008,0.009,0.383,0.41,0.119,0.127,0.105,0.112,0.223,0.000
0,4294967295,23,81,_triton_mrope_forward_2,_triton_mrope_forward_2,N/A,AI_VECTOR_CORE,1774076410176426.560	,10.540,1.150000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16432,0.0,0.093,0.0,0.741,0.0,0.106,0.0,0.047,0.028,0.000
0,4294967295,8192,47,ReshapeAndCacheNdKernel,ReshapeAndCacheNdKernel,dynamic,AI_VECTOR_CORE,1774076410176686.700	,2.560,249.710000,1,0,NO,"""1,2,256;1,2,256;16360,128,2,256;16360,128,2,256;1""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;INT32,ND;ND;ND;ND;ND,"""16360,128,2,256;16360,128,2,256""",DT_BF16;DT_BF16,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081,3433,0.017,0.008,0.935,0.449,0.229,0.11,0.624,0.3,0.207,0.000
0,4294967295,8193,47,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1774076410177042.440	,22.920,353.190000,20,40,NO,"""1,8,256;16360,128,512;16360,128,512;;2048,2048;1;1;;;;;;;;1,32;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;INT8;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;ND;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""1,8,256;""",DT_BF16;FLOAT,ND;ND,0,15.073,497405,0.016,0.001,7.9,0.524,0.032,0.002,0.192,0.013,0.044,0.003,0.203,13.728,906079,0.051,0.004,8.526,0.621,2.221,0.162,0.025,0.002,0.301,65.763
0,4294967295,8195,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410177460.520	,1.340,395.080000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,1438,0.053,0.061,0.388,0.446,0.104,0.12,0.138,0.158,0.188,0.000
0,4294967295,8196,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410177505.760	,1.320,43.910000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1403,0.053,0.063,0.386,0.454,0.105,0.123,0.138,0.162,0.188,0.000
0,16,0,80,Sigmoid_1c4543fdfe7149b6b0717bd88f061562_high_precision_210000000,Sigmoid,static,AI_VECTOR_CORE,1774076410177564.520	,1.620,57.430000,2,0,NO,"""1,2048""",DT_BF16,ND,"""1,2048""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011,3337,0.169,0.167,0.233,0.23,0.122,0.12,0.144,0.142,0.215,0.000
0,16,1,80,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210020000,Mul,static,AI_VECTOR_CORE,1774076410177566.160	,2.000,0.130000,2,0,NO,"""1,2048;1,2048""",DT_BF16;DT_BF16,ND;ND,"""1,2048""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369,4519,0.107,0.078,0.297,0.217,0.363,0.265,0.146,0.107,0.249,0.000
0,16,2,80,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410177568.180	,14.560,0.000000,16,0,NO,"""1,2048;1024,2048""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,10.555,278657,0.917,0.087,4.652,0.441,1.855,0.176,4.997,0.473,0.149,0.014,0.043,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.996
0,16,3,80,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076410177582.760	,1.620,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078,1778,0.099,0.092,0.357,0.331,0.347,0.322,0.15,0.139,0.167,0.000
0,16,4,80,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076410177584.420	,1.980,0.130000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496,2469,0.483,0.323,0.745,0.498,0.393,0.262,0.415,0.277,0.192,0.000
0,16,5,80,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410177586.420	,27.060,0.020000,19,0,NO,"""1,1024;7168,1024""",DT_BF16;DT_BF16,ND;ND,"""1,7168""",DT_BF16,ND,N/A,22.052,691325,1.529,0.069,7.086,0.321,4.649,0.211,19.205,0.871,0.4,0.018,0.006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.418
0,16,6,80,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774076410177613.500	,3.340,0.000000,1,0,NO,"""1,7168""",DT_BF16,ND,"""1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859,4717,0.621,0.217,1.69,0.591,0.601,0.21,0.154,0.054,0.18,0.000
0,16,7,80,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410177616.880	,14.420,0.160000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,12.948,341818,1.598,0.123,7.466,0.577,3.257,0.252,10.66,0.823,0.141,0.011,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.832
0,16,8,80,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076410177631.320	,1.740,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219,2011,0.099,0.082,0.414,0.34,0.365,0.3,0.148,0.121,0.167,0.000
0,16,9,80,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076410177633.080	,2.020,0.010000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507,2486,0.476,0.316,0.717,0.476,0.393,0.261,0.419,0.278,0.181,0.000
0,16,10,80,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076410177635.120	,29.600,0.000000,16,0,NO,"""1,1024;8192,1024""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,26.211,691959,2.075,0.079,7.516,0.287,6.005,0.229,20.711,0.79,0.286,0.011,0.018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.839
0,16,11,80,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410177664.740	,3.400,0.150000,2,0,NO,"""1,1024;32,1024""",DT_BF16;DT_BF16,ND;ND,"""1,32""",DT_BF16,ND,N/A,2.79,9208,0.269,0.097,2.613,0.936,0.387,0.139,1.095,0.392,0.125,0.045,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.207
0,16,14,80,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210000000,ZerosLike,static,AI_VECTOR_CORE,1774076410177669.380	,1.500,1.350000,2,0,NO,"""1,16,128""",DT_BF16,NCL,"""1,16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853,2815,0.06,0.07,0.236,0.277,0.001,0.001,0.136,0.16,0.224,0.000
0,4294967295,8199,47,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1774076410178015.660	,23.020,344.750000,40,0,NO,"""6144,4;2""",DT_BF16;INT64,ND;ND,"""4,6144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.779,1239443,0.067,0.004,2.8,0.149,3.375,0.18,0.107,0.006,0.186,0.000
0,4294967295,8200,47,_causal_conv1d_update_kernel_npu_tiled,_causal_conv1d_update_kernel_npu_tiled,static,AI_VECTOR_CORE,1774076410178507.640	,7.040,468.980000,12,0,YES,"""1,1,6144;4,6144;2045,3,6144;1""",DT_BF16;DT_BF16;INT8;DT_BF16,ND;ND;ND;ND,"""2045,3,6144""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666,112188,0.418,0.074,0.962,0.17,1.704,0.301,0.534,0.094,0.197,0.000
0,4294967295,8201,47,fused_sigmoid_gating_delta_rule_update_kernel,fused_sigmoid_gating_delta_rule_update_kernel,static,AI_VECTOR_CORE,1774076410179402.940	,14.680,888.210000,32,0,YES,"""16;1,16;16;1,1,16,128;1,1,16,128""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;3213409536,ND;ND;ND;ND;ND,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.405,602160,1.863,0.163,2.191,0.192,3.248,0.285,0.733,0.064,0.097,0.000
0,4294967295,8203,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410179866.880	,1.720,449.320000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189,1962,0.053,0.045,0.423,0.356,0.099,0.084,0.148,0.125,0.205,0.000
0,4294967295,8204,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410179924.220	,1.500,55.530000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1601,0.053,0.055,0.424,0.437,0.124,0.127,0.153,0.157,0.205,0.000
0,4294967295,3,79,_layer_norm_fwd_1pass_kernel_npu_0,_layer_norm_fwd_1pass_kernel_npu_0,N/A,AI_VECTOR_CORE,1774076410179974.660	,7.340,49.000000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200,0.0,0.386,0.0,0.41,0.0,0.108,0.0,0.038,0.074,0.000
0,15,4,79,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410179982.020	,12.040,0.000000,16,0,NO,"""1,2048;1024,2048""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,10.442,275668,0.918,0.088,4.735,0.453,1.829,0.175,4.967,0.476,0.129,0.012,0.044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.382
0,15,5,79,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076410179994.080	,1.620,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052,1736,0.099,0.094,0.366,0.348,0.342,0.325,0.148,0.141,0.139,0.000
0,15,6,79,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076410179995.720	,2.400,0.130000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837,3031,0.487,0.265,0.781,0.425,0.407,0.221,0.373,0.203,0.197,0.000
0,15,7,79,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410179998.140	,27.200,0.100000,19,0,NO,"""1,1024;7168,1024""",DT_BF16;DT_BF16,ND;ND,"""1,7168""",DT_BF16,ND,N/A,24.675,773573,1.529,0.062,7.029,0.285,4.592,0.186,21.857,0.886,0.594,0.024,0.006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.182
0,15,8,79,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774076410180025.360	,3.400,0.000000,1,0,NO,"""1,7168""",DT_BF16,ND,"""1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,4669,0.621,0.219,1.64,0.58,0.574,0.203,0.153,0.054,0.193,0.000
0,15,9,79,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410180028.780	,15.840,0.100000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,13.928,367689,1.612,0.116,7.165,0.514,3.285,0.236,11.964,0.859,0.122,0.009,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.341
0,15,10,79,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076410180044.660	,1.780,0.160000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1980,0.099,0.083,0.49,0.409,0.355,0.296,0.141,0.117,0.151,0.000
0,15,11,79,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076410180046.460	,2.080,0.000000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497,2470,0.476,0.318,0.734,0.49,0.367,0.245,0.39,0.261,0.184,0.000
0,15,12,79,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076410180048.560	,31.840,0.000000,16,0,NO,"""1,1024;8192,1024""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,24.038,634611,2.075,0.086,7.519,0.313,6.022,0.251,19.638,0.817,0.287,0.012,0.018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.398
0,15,13,79,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076410180080.420	,3.240,0.160000,2,0,NO,"""1,1024;32,1024""",DT_BF16;DT_BF16,ND;ND,"""1,32""",DT_BF16,ND,N/A,2.682,8851,0.294,0.11,2.492,0.929,0.4,0.149,1.021,0.381,0.148,0.055,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278
0,15,16,79,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210000000,ZerosLike,static,AI_VECTOR_CORE,1774076410180084.880	,1.440,1.260000,2,0,NO,"""1,16,128""",DT_BF16,NCL,"""1,16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,2516,0.06,0.079,0.227,0.298,0.001,0.002,0.133,0.175,0.2,0.000
0,4294967295,8207,47,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1774076410180371.860	,14.820,285.310000,40,0,NO,"""6144,4;2""",DT_BF16;INT64,ND;ND,"""4,6144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716,641285,0.067,0.007,2.631,0.271,4.992,0.514,0.315,0.032,0.109,0.000
0,4294967295,8208,47,_causal_conv1d_update_kernel_npu_tiled,_causal_conv1d_update_kernel_npu_tiled,static,AI_VECTOR_CORE,1774076410180927.800	,7.220,541.180000,12,0,YES,"""1,1,6144;4,6144;2045,3,6144;1""",DT_BF16;DT_BF16;INT8;DT_BF16,ND;ND;ND;ND,"""2045,3,6144""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.734,113529,0.417,0.073,0.921,0.161,2.199,0.384,0.515,0.09,0.195,0.000
0,4294967295,8209,47,fused_sigmoid_gating_delta_rule_update_kernel,fused_sigmoid_gating_delta_rule_update_kernel,static,AI_VECTOR_CORE,1774076410181733.220	,11.000,798.280000,32,0,YES,"""16;1,16;16;1,1,16,128;1,1,16,128""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;3213409536,ND;ND;ND;ND;ND,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.197,432823,1.859,0.227,3.744,0.457,1.794,0.219,0.539,0.066,0.054,0.000
0,4294967295,8211,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410182227.060	,1.400,482.750000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,1439,0.053,0.061,0.39,0.447,0.104,0.12,0.113,0.13,0.198,0.000
0,4294967295,8212,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076410182271.660	,1.400,43.350000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865,1428,0.053,0.062,0.375,0.433,0.101,0.117,0.121,0.139,0.205,0.000
